,Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),MeanTemperature,Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Date
1280,Tuas South,2017,7,4,0,0,0,0,28.8,31.3,26.9,7.2,19.1,2017-07-04
1281,Tuas South,2017,7,5,37.6,26.6,33.8,36.2,27.6,30,23.9,6.5,27.4,2017-07-05
1282,Tuas South,2017,7,6,0,0,0,0,27.6,,,3.2,10.1,2017-07-06
1283,Tuas South,2017,7,7,,,,,27.6,,,,,2017-07-07
1284,Tuas South,2017,7,8,16.8,15,16.2,16.2,28.6,30.8,24.8,7.9,33.1,2017-07-08
1285,Tuas South,2017,7,9,0,0,0,0,28,29.7,26,8.3,28.4,2017-07-09
1286,Tuas South,2017,7,10,0,0,0,0,29,31.6,26.9,6.8,35.6,2017-07-10
1287,Tuas South,2017,7,11,0,0,0,0,28.4,29.6,26.5,9.7,36.4,2017-07-11
1288,Tuas South,2017,7,12,24.4,12.2,17.8,19.2,26.8,28.6,23.6,9,37.4,2017-07-12
1289,Tuas South,2017,7,13,0,0,0,0,28.3,30.5,26.4,6.5,25.6,2017-07-13
1290,Tuas South,2017,7,14,16.4,13.2,13.4,15,27.1,28.9,24.7,4.7,26.6,2017-07-14
1291,Tuas South,2017,7,15,,,,,27.1,,,,,2017-07-15
1292,Tuas South,2017,7,16,,,,,27.1,,,,,2017-07-16
1293,Tuas South,2017,7,17,0,0,0,0,29.2,31.6,27.4,7.6,29.9,2017-07-17
1294,Tuas South,2017,7,18,0,0,0,0,29,31,27.9,5.8,28.1,2017-07-18
1295,Tuas South,2017,7,19,0,0,0,0,28.8,31,27.3,6.1,23.8,2017-07-19
1296,Tuas South,2017,7,20,0,0,0,0,28.8,31.4,27.2,4.3,25.6,2017-07-20
1297,Tuas South,2017,7,21,0,0,0,0,29.4,32,27.7,4.7,26.6,2017-07-21
1298,Tuas South,2017,7,22,0,0,0,0,29.7,32.4,28,5,23.8,2017-07-22
1299,Tuas South,2017,7,23,0,0,0,0,29.5,32.3,27.7,6.1,24.8,2017-07-23
1300,Tuas South,2017,7,24,0,0,0,0,29.6,32,27.9,5.4,27.7,2017-07-24
1301,Tuas South,2017,7,25,0,0,0,0,29.7,32.4,27.9,5,28.4,2017-07-25
1302,Tuas South,2017,7,26,0.6,0.6,0.6,0.6,29.1,30.5,27.4,7.6,29.5,2017-07-26
1303,Tuas South,2017,7,27,0,0,0,0,29.7,31.7,28.2,7.6,32.8,2017-07-27
1304,Tuas South,2017,7,28,0,0,0,0,29.8,32.3,28.1,6.1,26.3,2017-07-28
1305,Tuas South,2017,7,29,0,0,0,0,29.8,31.7,28.2,6.8,31,2017-07-29
1306,Tuas South,2017,7,30,0,0,0,0,29.7,32,28.2,6.1,29.2,2017-07-30
1307,Tuas South,2017,7,31,1,1,1,1,29.8,32.4,28.2,6.1,29.9,2017-07-31
1308,Tuas South,2017,8,1,0,0,0,0,29.8,32.3,28.3,6.5,33.1,2017-08-01
1309,Tuas South,2017,8,2,0,0,0,0,29.8,32.2,28.4,6.8,35.3,2017-08-02
1310,Tuas South,2017,8,3,0,0,0,0,29.7,32.3,28.1,6.5,30.2,2017-08-03
1311,Tuas South,2017,8,4,0,0,0,0,29.7,32.3,27.9,6.8,31,2017-08-04
1312,Tuas South,2017,8,5,0,0,0,0,29.8,32.5,28.2,6.1,30.2,2017-08-05
1313,Tuas South,2017,8,6,0.6,0.6,0.6,0.6,29.4,32.7,26.5,7.2,32.8,2017-08-06
1314,Tuas South,2017,8,7,0,0,0,0,29.1,30.5,27.9,4,25.2,2017-08-07
1315,Tuas South,2017,8,8,8.8,6.6,6.6,6.6,27.6,30.1,25.2,5.4,31,2017-08-08
1316,Tuas South,2017,8,9,0,0,0,0,28,30.5,25.7,11.2,30.6,2017-08-09
1317,Tuas South,2017,8,10,0,0,0,0,29.1,32,26.6,5.8,22.3,2017-08-10
1318,Tuas South,2017,8,11,39.2,23.4,32,34.6,27.2,29,24.2,6.1,25.6,2017-08-11
1319,Tuas South,2017,8,12,,,,,27.2,,,,,2017-08-12
1320,Tuas South,2017,8,13,0,0,0,0,27.5,28.3,26.9,9.7,29.9,2017-08-13
1321,Tuas South,2017,8,14,0,0,0,0,26.2,,,8.3,26.3,2017-08-14
1322,Tuas South,2017,8,15,42.4,18.4,22,22.2,26.2,28.3,21.7,5,50,2017-08-15
1323,Tuas South,2017,8,16,0,0,0,0,28.2,31.2,26.1,5,20.2,2017-08-16
1324,Tuas South,2017,8,17,9.2,3.6,3.6,4,27.5,31.7,24.8,3.2,39.2,2017-08-17
1325,Tuas South,2017,8,18,0.4,0.4,0.4,0.4,27.5,,,3.2,21.2,2017-08-18
1326,Tuas South,2017,8,19,0.2,0.2,0.2,0.2,29,31.8,27,4.3,27.7,2017-08-19
1327,Tuas South,2017,8,20,0,0,0,0,29.3,32.4,27.2,5,25.9,2017-08-20
1328,Tuas South,2017,8,21,0,0,0,0,29.4,32.2,27.6,5,25.6,2017-08-21
1329,Tuas South,2017,8,22,0.2,0.2,0.2,0.2,27.9,29.3,25.8,10.1,40.3,2017-08-22
1330,Tuas South,2017,8,23,0,0,0,0,29.4,32.2,27.9,7.6,31.3,2017-08-23
1331,Tuas South,2017,8,24,0,0,0,0,29.1,31.4,27.8,6.5,36,2017-08-24
1332,Tuas South,2017,8,25,0,0,0,0,29,30.5,27.3,6.8,29.2,2017-08-25
1333,Tuas South,2017,8,26,0,0,0,0,29.3,31.7,27.9,5,25.9,2017-08-26
1334,Tuas South,2017,8,27,0.2,0.2,0.2,0.2,28.1,30,25.6,4.7,37.4,2017-08-27
1335,Tuas South,2017,8,28,0,0,0,0,29,30.9,27.8,6.1,26.6,2017-08-28
1336,Tuas South,2017,8,29,0,0,0,0,27.3,28.9,25.1,5.8,24.8,2017-08-29
1337,Tuas South,2017,8,30,0,0,0,0,28.3,31.3,26.3,5.8,25.2,2017-08-30
1338,Tuas South,2017,8,31,0,0,0,0,29.2,32.6,26.6,5.4,29.2,2017-08-31
1339,Tuas South,2017,9,1,0,0,0,0,29.6,32.4,27.8,4.7,26.3,2017-09-01
1340,Tuas South,2017,9,2,0,0,0,0,29.8,33.1,27.3,4.7,29.2,2017-09-02
1341,Tuas South,2017,9,3,0,0,0,0,29.7,32.5,28.1,4.3,30.2,2017-09-03
1342,Tuas South,2017,9,4,0,0,0,0,29,31.7,26.2,6.5,23.4,2017-09-04
1343,Tuas South,2017,9,5,0,0,0,0,29.2,31.7,27.2,6.1,31.7,2017-09-05
1344,Tuas South,2017,9,6,22.8,17.4,22.6,22.8,27.6,29.7,24.2,4.3,47.2,2017-09-06
1345,Tuas South,2017,9,7,39.6,15.8,25.6,38,28.3,31.5,23.9,6.5,24.8,2017-09-07
1346,Tuas South,2017,9,8,35.8,16.8,23.6,26.2,27.3,29.3,25.1,3.6,22.3,2017-09-08
1347,Tuas South,2017,9,9,0,0,0,0,28.3,30.4,27,5.4,21.6,2017-09-09
1348,Tuas South,2017,9,10,3.2,2.6,3.2,3.2,27.9,30.8,25.7,5.8,41,2017-09-10
1349,Tuas South,2017,9,11,10.2,4.2,5.6,6.4,26.7,28.4,24.4,6.1,32.4,2017-09-11
1350,Tuas South,2017,9,12,0,0,0,0,29.1,32.7,26.3,5.4,23,2017-09-12
1351,Tuas South,2017,9,13,0,0,0,0,29.5,32.5,26.7,5.4,22.3,2017-09-13
1352,Tuas South,2017,9,14,7.8,7,7,7,28.4,31.7,25.1,6.5,37.1,2017-09-14
1353,Tuas South,2017,9,15,7,5.6,7,7,27.8,29.8,25.2,6.1,29.5,2017-09-15
1354,Tuas South,2017,9,16,26.6,15.8,22.8,26.6,27.2,29.4,23.5,7.2,35.6,2017-09-16
1355,Tuas South,2017,9,17,2.4,1.8,2,2.2,28.9,32.2,27,5.4,29.9,2017-09-17
1356,Tuas South,2017,9,18,9.6,4.2,5.6,7.8,27.2,31.3,24.9,2.9,33.1,2017-09-18
1357,Tuas South,2017,9,19,47.8,39.6,47.6,47.8,27,30.3,23.8,5.8,25.2,2017-09-19
1358,Tuas South,2017,9,20,5.4,3,4,4.8,27.4,29.9,24.4,10.8,54.4,2017-09-20
1359,Tuas South,2017,9,21,3.8,2.4,2.6,2.6,27.6,30.4,24.9,6.5,41,2017-09-21
1360,Tuas South,2017,9,22,0,0,0,0,29.1,31.6,26.8,5.4,23.4,2017-09-22
1361,Tuas South,2017,9,23,6.8,3.2,3.2,3.2,29.1,32.2,26.1,7.6,46.1,2017-09-23
1362,Tuas South,2017,9,24,11.2,8.8,10,10.4,28.4,31.6,23.7,6.1,29.9,2017-09-24
1363,Tuas South,2017,9,25,0,0,0,0,29.2,32,28,4.7,21.2,2017-09-25
1364,Tuas South,2017,9,26,0.2,0.2,0.2,0.2,28.1,31.3,26.7,4,25.9,2017-09-26
1365,Tuas South,2017,9,27,7.8,6.8,7.8,7.8,27.7,29.4,26.1,6.5,33.5,2017-09-27
1366,Tuas South,2017,9,28,0,0,0,0,28.3,30.1,26.1,4.3,31.7,2017-09-28
1367,Tuas South,2017,9,29,78.6,49.6,72.6,78,27.5,29.1,23.7,7.9,72.4,2017-09-29
1368,Tuas South,2017,9,30,0.6,0.6,0.6,0.6,28,29.5,26.4,9.4,34.9,2017-09-30
1369,Tuas South,2017,10,1,1.6,0.6,0.6,0.8,27.8,29.4,26.4,5,29.5,2017-10-01
1370,Tuas South,2017,10,2,0,0,0,0,27.8,30.4,25.5,6.5,31,2017-10-02
1371,Tuas South,2017,10,3,0.2,0.2,0.2,0.2,28.2,30.7,26.8,4.7,23.8,2017-10-03
1372,Tuas South,2017,10,4,19.4,6.4,8.2,13.6,26.3,27.6,23.8,6.5,37.1,2017-10-04
1373,Tuas South,2017,10,5,1.8,1.2,1.8,1.8,28,30.9,24.3,6.8,20.2,2017-10-05
1374,Tuas South,2017,10,6,8,5.8,6.4,6.4,27.8,31.7,26.1,4.3,19.8,2017-10-06
1375,Tuas South,2017,10,7,2.2,2.2,2.2,2.2,27.9,30.9,26,6.5,22.7,2017-10-07
1376,Tuas South,2017,10,8,0,0,0,0,28.6,31.2,26.3,7.9,26.6,2017-10-08
1377,Tuas South,2017,10,9,5.6,4.2,5.2,5.6,28.5,31.8,25.6,7.6,38.5,2017-10-09
1378,Tuas South,2017,10,10,0.6,0.2,0.4,0.4,28.5,31.4,25.4,6.8,26.6,2017-10-10
1379,Tuas South,2017,10,11,0.6,0.4,0.4,0.4,28.4,31.9,24.6,6.5,23.8,2017-10-11
1380,Tuas South,2017,10,12,92.8,32.2,47,47.8,27,28.7,23.6,6.5,36,2017-10-12
1381,Tuas South,2017,10,13,4.8,3.2,3.6,4.6,27.3,29.6,23.8,9,30.2,2017-10-13
1382,Tuas South,2017,10,14,0,0,0,0,29.4,31.5,27.7,8.6,22.3,2017-10-14
1383,Tuas South,2017,10,15,0,0,0,0,29.8,32.2,27.4,5.8,20.5,2017-10-15
1384,Tuas South,2017,10,16,2.2,2.2,2.2,2.2,29,31.4,25.7,7.2,36.4,2017-10-16
1385,Tuas South,2017,10,17,0,0,0,0,30.3,32.8,28.2,6.1,15.5,2017-10-17
1386,Tuas South,2017,10,18,0,0,0,0,30.5,33.6,27.6,4.7,19.4,2017-10-18
1387,Tuas South,2017,10,19,0,0,0,0,29.9,32.1,28.1,4.7,16.6,2017-10-19
1388,Tuas South,2017,10,20,0,0,0,0,30,31.8,27.3,6.1,19.4,2017-10-20
1389,Tuas South,2017,10,21,0,0,0,0,29.9,31.9,28.2,5.8,21.2,2017-10-21
1390,Tuas South,2017,10,22,0,0,0,0,29.2,30.6,26.4,6.1,37.4,2017-10-22
1391,Tuas South,2017,10,23,1.6,1,1,1.6,29,30.8,26.4,7.2,29.2,2017-10-23
1392,Tuas South,2017,10,24,0,0,0,0,28.6,30.5,27.4,4.7,17.6,2017-10-24
1393,Tuas South,2017,10,25,0.4,0.4,0.4,0.4,28.6,31.5,26.5,5.8,25.2,2017-10-25
1394,Tuas South,2017,10,26,0,0,0,0,28.5,30.5,27,6.5,20.5,2017-10-26
1395,Tuas South,2017,10,27,0,0,0,0,28.4,30.5,26.9,6.5,23.4,2017-10-27
1396,Tuas South,2017,10,28,0,0,0,0,29.1,32.4,26.6,7.9,25.2,2017-10-28
1397,Tuas South,2017,10,29,0,0,0,0,27.9,30.9,26.4,6.1,22.3,2017-10-29
1398,Tuas South,2017,10,30,1.2,1,1.2,1.2,27.3,30,25.9,6.5,30.6,2017-10-30
1399,Tuas South,2017,10,31,11.8,5.2,8.6,11.8,27,28,24.3,4.3,43.6,2017-10-31
1400,Tuas South,2017,11,1,1,1,1,1,27.9,30.6,26,5.8,26.3,2017-11-01
1401,Tuas South,2017,11,2,0.8,0.6,0.8,0.8,28.2,30,26.5,7.2,27,2017-11-02
1402,Tuas South,2017,11,3,12.8,7.6,8.2,8.8,28.1,31.1,24.3,8.3,39.2,2017-11-03
1403,Tuas South,2017,11,4,6,1.4,1.4,2.2,27.4,31,25.3,5.4,38.9,2017-11-04
1404,Tuas South,2017,11,5,0.6,0.4,0.4,0.6,28.3,31.9,25.2,5.4,19.4,2017-11-05
1405,Tuas South,2017,11,6,24.8,13.6,13.8,17,27.7,30.5,24.3,5,41,2017-11-06
1406,Tuas South,2017,11,7,0,0,0,0,27.7,29.2,26.2,4.3,19.1,2017-11-07
1407,Tuas South,2017,11,8,16.8,7.8,10.2,13.4,27.5,30.1,24.8,10.1,32,2017-11-08
1408,Tuas South,2017,11,9,0,0,0,0,27.5,30.8,25.9,8.6,28.4,2017-11-09
1409,Tuas South,2017,11,10,0.8,0.4,0.6,0.8,27.2,30.6,25.2,5.8,24.8,2017-11-10
1410,Tuas South,2017,11,11,5.2,2.2,2.8,2.8,26.8,28.8,25.4,6.8,38.9,2017-11-11
1411,Tuas South,2017,11,12,0.2,0.2,0.2,0.2,28.4,30.8,26.2,7.9,24.1,2017-11-12
1412,Tuas South,2017,11,13,4.8,1.6,2.8,4.6,28.4,30.8,25.3,7.2,36,2017-11-13
1413,Tuas South,2017,11,14,68.6,36.6,42.8,50.4,26.6,28.3,24,7.9,49.7,2017-11-14
1414,Tuas South,2017,11,15,0,0,0,0,27.8,30.4,26,6.1,20.9,2017-11-15
1415,Tuas South,2017,11,16,2.6,2.6,2.6,2.6,28.5,31.5,26.2,4.3,19.1,2017-11-16
1416,Tuas South,2017,11,17,1.8,1.2,1.6,1.6,27.7,29.7,24.8,8.3,46.1,2017-11-17
1417,Tuas South,2017,11,18,1.2,1.2,1.2,1.2,28.1,31,26.4,6.1,22.7,2017-11-18
1418,Tuas South,2017,11,19,0,0,0,0,28.8,30.7,26.9,8.6,32.4,2017-11-19
1419,Tuas South,2017,11,20,0.2,0.2,0.2,0.2,28,29.8,26,6.1,34.9,2017-11-20
1420,Tuas South,2017,11,21,7.8,3,4.2,5.6,26.8,28.7,24.1,4,38.9,2017-11-21
1421,Tuas South,2017,11,22,6.6,5,6,6.6,27.8,32.2,25.6,5,18.7,2017-11-22
1422,Tuas South,2017,11,23,2.2,0.8,1.6,2,27.2,29.7,25.4,5.4,20.9,2017-11-23
1423,Tuas South,2017,11,24,2.4,1.4,1.6,1.6,27,30.7,24.9,5.8,23,2017-11-24
1424,Tuas South,2017,11,25,44.4,28.8,41.4,42.4,27.4,31.1,24.3,7.6,24.8,2017-11-25
1425,Tuas South,2017,11,26,2.2,2,2,2,26.9,30.8,25.3,6.1,31,2017-11-26
1426,Tuas South,2017,11,27,0.8,0.4,0.6,0.8,26.5,27.5,25.5,6.1,20.2,2017-11-27
1427,Tuas South,2017,11,28,0.2,0.2,0.2,0.2,27.1,30.6,25.2,8.3,32,2017-11-28
1428,Tuas South,2017,11,29,14,5,6.8,8.6,27.1,29.7,24.9,8.3,36.4,2017-11-29
1429,Tuas South,2017,11,30,5.2,2.8,3,3.8,28,32.5,25.1,7.2,39.6,2017-11-30
1430,Tuas South,2017,12,1,0,0,0,0,28.8,33.1,25.9,8.3,20.9,2017-12-01
1431,Tuas South,2017,12,2,0,0,0,0,28.9,32.1,26,7.2,20.9,2017-12-02
1432,Tuas South,2017,12,3,7.8,6.2,6.8,7,28.5,30.9,26.1,5.8,19.8,2017-12-03
1433,Tuas South,2017,12,4,0.2,0.2,0.2,0.2,28.5,31.1,26.8,4.3,15.1,2017-12-04
1434,Tuas South,2017,12,5,0,0,0,0,29.1,33.2,26.8,4.3,23,2017-12-05
1435,Tuas South,2017,12,6,0.2,0.2,0.2,0.2,28.6,31.6,25.2,6.5,27.7,2017-12-06
1436,Tuas South,2017,12,7,0.6,0.4,0.6,0.6,27.9,30.8,26.2,5.8,19.4,2017-12-07
1437,Tuas South,2017,12,8,0,0,0,0,27.6,30.6,25.2,7.2,28.1,2017-12-08
1438,Tuas South,2017,12,9,0,0,0,0,26.6,28.2,25.5,6.1,22.7,2017-12-09
1439,Tuas South,2017,12,10,5.6,4.2,5.2,5.6,28,32.3,25.6,6.1,23.8,2017-12-10
1440,Tuas South,2017,12,11,10.8,10.2,10.6,10.6,27.6,31.8,24.6,6.5,22.7,2017-12-11
1441,Tuas South,2017,12,12,19.2,15.8,16.2,16.2,26.6,29.9,24.4,5.4,32,2017-12-12
1442,Tuas South,2017,12,13,0,0,0,0,27.4,31.6,25.7,6.8,24.8,2017-12-13
1443,Tuas South,2017,12,14,0,0,0,0,28.3,32.3,25.8,6.8,24.5,2017-12-14
1444,Tuas South,2017,12,15,16.2,15.6,16.2,16.2,27.4,31.5,23.4,5.4,38.9,2017-12-15
1445,Tuas South,2017,12,16,2.2,1.2,2,2.2,27.6,31.3,24.9,4.7,23.8,2017-12-16
1446,Tuas South,2017,12,17,0,0,0,0,28,31.3,25.9,7.2,27.7,2017-12-17
1447,Tuas South,2017,12,18,0,0,0,0,28.2,32.1,25.9,7.2,23.8,2017-12-18
1448,Tuas South,2017,12,19,0,0,0,0,27.1,30.8,25.4,7.6,25.2,2017-12-19
1449,Tuas South,2017,12,20,5.8,5.4,5.6,5.8,27.3,31.1,25.4,7.2,25.6,2017-12-20
1450,Tuas South,2017,12,21,0,0,0,0,28.2,31.4,25.6,7.2,26.3,2017-12-21
1451,Tuas South,2017,12,22,11.8,11,11.8,11.8,28.1,31.7,24.7,10.4,47.5,2017-12-22
1452,Tuas South,2017,12,23,8.8,6.8,7,7.2,27.5,30.4,24.3,8.6,31.7,2017-12-23
1453,Tuas South,2017,12,24,0,0,0,0,26.8,27.9,25.7,7.6,25.6,2017-12-24
1454,Tuas South,2017,12,25,14.2,13.2,14.2,14.2,27.6,31,25.2,7.6,40.7,2017-12-25
1455,Tuas South,2017,12,26,2,1,1.2,1.4,27.5,30.7,24.8,7.6,32.8,2017-12-26
1456,Tuas South,2017,12,27,0,0,0,0,28,32.3,25.3,5.8,20.2,2017-12-27
1457,Tuas South,2017,12,28,0,0,0,0,28,31.5,26,5.8,18.4,2017-12-28
1458,Tuas South,2017,12,29,7.6,7.6,7.6,7.6,27.7,32.1,25.8,6.5,35.3,2017-12-29
1459,Tuas South,2017,12,30,26,13.8,19.6,21.2,26.7,30.7,24.4,5.4,32.4,2017-12-30
1460,Tuas South,2017,12,31,21.6,6,7.2,8.2,25.3,26.4,24.6,5,18.7,2017-12-31
1461,Tuas South,2018,1,1,10.4,4.2,5,7.4,25.4,26.9,24.1,5,21.2,2018-01-01
1462,Tuas South,2018,1,2,0,0,0,0,25.9,28,24.9,4.3,16.9,2018-01-02
1463,Tuas South,2018,1,3,0.8,0.8,0.8,0.8,26.9,30.4,24.9,5,20.9,2018-01-03
1464,Tuas South,2018,1,4,2.6,2,2,2,26.9,30.1,24.5,4.3,27.4,2018-01-04
1465,Tuas South,2018,1,5,0.8,0.6,0.6,0.6,26.5,28.2,25.4,4.3,27.4,2018-01-05
1466,Tuas South,2018,1,6,0,0,0,0,27.6,30.8,25.1,3.2,13.3,2018-01-06
1467,Tuas South,2018,1,7,0,0,0,0,27.6,30.8,25.9,2.5,15.1,2018-01-07
1468,Tuas South,2018,1,8,,,,,27.6,,,,,2018-01-08
1469,Tuas South,2018,1,9,22.2,14.2,18.2,22.2,26.7,30.7,25.2,6.5,28.4,2018-01-09
1470,Tuas South,2018,1,10,7.8,1,1.8,3,25.1,26.6,23.7,5.8,22.7,2018-01-10
1471,Tuas South,2018,1,11,15,5,5.4,5.8,24.2,25.6,22.9,9.7,34.6,2018-01-11
1472,Tuas South,2018,1,12,8,1.8,2.2,2.8,23.1,24.2,22.2,10.4,29.2,2018-01-12
1473,Tuas South,2018,1,13,9.8,1,1.8,3,23.3,24,22.7,7.6,25.9,2018-01-13
1474,Tuas South,2018,1,14,4,0.8,1.4,2,24,25.7,22.2,7.9,24.8,2018-01-14
1475,Tuas South,2018,1,15,0.2,0.2,0.2,0.2,24.8,26.9,23.3,6.1,22.7,2018-01-15
1476,Tuas South,2018,1,16,6,5.8,6,6,26.1,29.4,23.5,6.1,23.8,2018-01-16
1477,Tuas South,2018,1,17,8,7.2,7.6,7.6,26.9,31.3,24.9,6.5,20.9,2018-01-17
1478,Tuas South,2018,1,18,0,0,0,0,27.5,31.9,25,6.5,22.3,2018-01-18
1479,Tuas South,2018,1,19,1.4,1.2,1.2,1.4,26.9,30.3,25.1,6.5,22,2018-01-19
1480,Tuas South,2018,1,20,0.2,0.2,0.2,0.2,26.9,29.7,25.6,6.1,17.6,2018-01-20
1481,Tuas South,2018,1,21,0,0,0,0,27.7,31.3,25.1,7.2,22,2018-01-21
1482,Tuas South,2018,1,22,0,0,0,0,28.1,32.1,25.8,6.5,23.4,2018-01-22
1483,Tuas South,2018,1,23,11.6,9,11,11.4,26.9,29.8,24.5,6.1,32.8,2018-01-23
1484,Tuas South,2018,1,24,66.2,21.6,31.2,39.6,26.4,30.4,23.3,6.8,27.7,2018-01-24
1485,Tuas South,2018,1,25,0.2,0.2,0.2,0.2,26.8,29.2,24.2,6.5,19.8,2018-01-25
1486,Tuas South,2018,1,26,0,0,0,0,26.8,30.1,25.1,5.8,19.1,2018-01-26
1487,Tuas South,2018,1,27,0,0,0,0,27.9,32.2,24.9,6.1,22.3,2018-01-27
1488,Tuas South,2018,1,28,1.2,1,1.2,1.2,27.5,32.5,25.7,6.8,21.2,2018-01-28
1489,Tuas South,2018,1,29,0.2,0.2,0.2,0.2,27.8,31,24.8,7.9,34.9,2018-01-29
1490,Tuas South,2018,1,30,0,0,0,0,28.2,30.7,26.4,6.8,22,2018-01-30
1491,Tuas South,2018,1,31,0,0,0,0,27.9,31.5,26.2,8.6,23,2018-01-31
1492,Tuas South,2018,2,1,0,0,0,0,28.9,32.4,26.6,7.6,27,2018-02-01
1493,Tuas South,2018,2,2,1.8,1,1.6,1.8,26.5,28.3,25.3,6.1,26.6,2018-02-02
1494,Tuas South,2018,2,3,0.2,0.2,0.2,0.2,27.8,31.8,25.1,7.2,24.1,2018-02-03
1495,Tuas South,2018,2,4,0,0,0,0,27.4,31.2,25.8,7.2,28.8,2018-02-04
1496,Tuas South,2018,2,5,0,0,0,0,27.6,31.6,25.4,7.9,28.8,2018-02-05
1497,Tuas South,2018,2,6,0,0,0,0,27.2,31.2,24.8,8.3,24.8,2018-02-06
1498,Tuas South,2018,2,7,0,0,0,0,26.5,28.4,24.7,6.5,23,2018-02-07
1499,Tuas South,2018,2,8,0,0,0,0,27,30.7,24.2,6.8,21.2,2018-02-08
1500,Tuas South,2018,2,9,0,0,0,0,27.5,32.9,24.3,7.6,26.3,2018-02-09
1501,Tuas South,2018,2,10,0,0,0,0,27.5,32,24.2,7.6,23.8,2018-02-10
1502,Tuas South,2018,2,11,0,0,0,0,27.7,32,24.9,7.6,23,2018-02-11
1503,Tuas South,2018,2,12,0,0,0,0,27.9,32.7,24.9,9,28.8,2018-02-12
1504,Tuas South,2018,2,13,1.8,1.8,1.8,1.8,27.4,33.5,25.1,6.5,50.8,2018-02-13
1505,Tuas South,2018,2,14,0,0,0,0,27.4,31.8,24.6,7.2,24.5,2018-02-14
1506,Tuas South,2018,2,15,0,0,0,0,27.8,31.6,25.3,6.1,22.3,2018-02-15
1507,Tuas South,2018,2,16,0,0,0,0,27.6,29.5,25.6,6.8,24.5,2018-02-16
1508,Tuas South,2018,2,17,0.6,0.6,0.6,0.6,28.2,31.8,25.2,6.1,22.3,2018-02-17
1509,Tuas South,2018,2,18,0,0,0,0,28.4,32.8,26.2,5,24.1,2018-02-18
1510,Tuas South,2018,2,19,0,0,0,0,28.6,33.3,25.5,6.1,21.6,2018-02-19
1511,Tuas South,2018,2,20,0,0,0,0,28.5,32.9,25.5,5.4,20.2,2018-02-20
1512,Tuas South,2018,2,21,0.8,0.8,0.8,0.8,28.5,32.9,25.9,6.1,21.6,2018-02-21
1513,Tuas South,2018,2,22,0,0,0,0,28.1,31.3,25.3,6.8,22.7,2018-02-22
1514,Tuas South,2018,2,23,5.8,3.6,4,4.4,26.7,31.6,24.3,5.8,24.1,2018-02-23
1515,Tuas South,2018,2,24,0,0,0,0,26.2,29.8,25.1,6.1,21.6,2018-02-24
1516,Tuas South,2018,2,25,0,0,0,0,27.9,31.5,25.6,5,20.2,2018-02-25
1517,Tuas South,2018,2,26,0,0,0,0,28.1,32,26,6.8,23,2018-02-26
1518,Tuas South,2018,2,27,18.4,14.4,16,18.4,27.7,32.7,25.5,5.4,25.2,2018-02-27
1519,Tuas South,2018,2,28,0,0,0,0,27.9,31.4,25.8,6.8,23.4,2018-02-28
1520,Tuas South,2018,3,1,0.6,0.4,0.4,0.4,28.1,32.2,26.1,4.7,24.1,2018-03-01
1521,Tuas South,2018,3,2,0,0,0,0,28.3,30.9,26.3,4.7,19.8,2018-03-02
1522,Tuas South,2018,3,3,13.2,11.2,13,13.2,27.9,32.5,24.3,4.7,32.4,2018-03-03
1523,Tuas South,2018,3,4,16.8,14,14.2,14.2,27.5,31.3,25.5,5.4,27,2018-03-04
1524,Tuas South,2018,3,5,0,0,0,0,28.9,34.4,26.4,5.8,38.2,2018-03-05
1525,Tuas South,2018,3,6,1.2,1.2,1.2,1.2,28.3,31.7,26,6.1,21.6,2018-03-06
1526,Tuas South,2018,3,7,46.8,26.4,40.8,44.8,26.6,27.9,24.2,5.8,38.2,2018-03-07
1527,Tuas South,2018,3,8,0,0,0,0,27.6,30.5,25.7,4.7,20.9,2018-03-08
1528,Tuas South,2018,3,9,0,0,0,0,29.2,34.3,26,6.1,25.6,2018-03-09
1529,Tuas South,2018,3,10,46.6,27,29.6,30.6,27.3,30.2,24.2,6.1,28.8,2018-03-10
1530,Tuas South,2018,3,11,0.4,0.4,0.4,0.4,28.1,33.4,25.4,6.1,28.4,2018-03-11
1531,Tuas South,2018,3,12,4.4,3.2,3.4,4.4,27.4,31.1,25.5,5,28.1,2018-03-12
1532,Tuas South,2018,3,13,0,0,0,0,28.3,33.3,26.1,5,23,2018-03-13
1533,Tuas South,2018,3,14,0.2,0.2,0.2,0.2,28.5,32.7,26,5,21.6,2018-03-14
1534,Tuas South,2018,3,15,0,0,0,0,28.9,32.7,26.1,5,23.4,2018-03-15
1535,Tuas South,2018,3,16,0,0,0,0,29.1,32.8,25.4,4.3,22.3,2018-03-16
1536,Tuas South,2018,3,17,2.4,2.4,2.4,2.4,28.7,33.7,25.8,4.7,23,2018-03-17
1537,Tuas South,2018,3,18,22,19,21.6,22,28.1,32.4,23.5,4.7,30.6,2018-03-18
1538,Tuas South,2018,3,19,0,0,0,0,29.1,32.4,26.1,5,24.1,2018-03-19
1539,Tuas South,2018,3,20,0,0,0,0,28.8,32.6,26.5,5,22.7,2018-03-20
1540,Tuas South,2018,3,21,0,0,0,0,28.2,31.1,26.4,6.1,21.2,2018-03-21
